migrant minority nursesbackground,1
different origin perceive,1
origin perceive status,1
perceive status migrants,1
status migrants sense,1
migrants sense community,1
sense community sharing,1
community sharing destiny,1
appears resource migrant,1
migrant different origin,1
surgical residency candidates,1
implicit bias documented,1
documented candidate selection,1
exposed writers systematically,1
writers systematically use,1
systematically use different,1
use different language,1
different language describe,1
language describe attributes,1
describe attributes male,1
recommendation letters surgery,1
letters surgery resident,1
surgery resident applicants,1
resident applicants selected,1
applicants selected interview,1
selected interview academic,1
interview academic institution,1
academic institution analyzed,1
institution analyzed qualitative,1
mining topic modeling,1
average word count,1
letter writers male,1
word count letter,1
count letter writers,1
analyzed letter writers,1
professors average word,1
higher average word,1
chairs professors average,1
significantly higher average,1
exceptional reference awards,1
late career planning,1
acceptance nuclear energy,1
perceived benefit perceived,1
benefit perceived risk,1
perceptions acceptance nuclear,1
perceived benefit public,1
occupational future time,1
public perceptions acceptance,1
engagement public acceptance,1
future time perspective,1
published explored gender,1
surgical subspecialty fellowships,1
explored gender differences,1
gender differences letters,1
differences letters recommendation,1
letters recommendation applicants,1
recommendation applicants entering,1
applicants entering surgical,1
entering surgical subspecialty,1
published explored,1
conducted retrospective review,1
rank gender author,1
fellowship written residents,1
written residents finishing,1
residents finishing general,1
residency programs dictionary,1
programs dictionary communal,1
dictionary communal agentic,1
communal agentic terms,1
retrospective review letters,1
significantly likely contain,1
applicant letters significantly,1
letters significantly likely,1
male applicant letters,1
compassionate calm delightful,1
likely contain agentic,1
significantly likely describe,1
recommendation significantly references,1
program directors significantly,1
significantly references family,1
size small significant,1
recommendation surgical fellowship,1
central belief drives,1
behavior voting booth,1
permeate organizations ultimately,1
organizations ultimately affecting,1
lens social cognition,1
social cognition personorganization,1
cognition personorganization fit,1
notable disparities training,1
implicitly gender biased,1
disparities training recruitment,1
training recruitment promotion,1
recruitment promotion evaluation,1
promotion evaluation men,1
evaluation men women,1
men women surgery,1
women surgery qualitative,1
surgery qualitative assessment,1
ability standout categories,1
identify themes written,1
themes written evaluations,1
written evaluations residents,1
words fitting previously,1
fitting previously defined,1
previously defined communal,1
defined communal grindstone,1
communal grindstone ability,1
grindstone ability standout,1
differences themes emerged,1
included standout words,1
male female residents,1
female residents notable,1
performance references future,1
references future professional,1
future professional competency,1
professional competency job,1
competency job domains,1
job domains disposition,1
agricultural development authorities,1
type decision agent,1
likely aspire leadership,1
aspire leadership men,1
received solver attention,1
diversityoriented hr practices,1
international entrepreneurship process,1
decision agent human,1
gubernatorial election cycles,1
stereotypes prejudice discrimination,1
network capability international,1
international entrepreneurial orientation,1
international market orientation,1
error value tradeoff,1
capability international entrepreneurial,1
entrepreneurial orientation international,1
variables international performance,1
international performance kind,1
explanatory variables international,1
performance kind businesses,1
discuss implications findings,1
spend money healthy,1
impetus regulatory pressures,1
use realactivities earnings,1
regulatory pressures impact,1
motivated spend money,1
managers use realactivities,1
internal impetus regulatory,1
money healthy foods,1
mediated internal impetus,1
negative implicit biases,1
reduces cognitive control,1
influence decision making,1
decision making socialevaluative,1
judgments threat based,1
threat based facial,1
facial photographs furthermore,1
suggests sleep restriction,1
effect changes negative,1
fourteen healthy adults,1
karolinska airport task,1
healthy adults underwent,1
3week counterbalanced inlaboratory,1
counterbalanced inlaboratory stays,1
inlaboratory stays chronic,1
chronic sr control,1
sleep cs conditions,1
explicit decision making,1
arab muslims tended,1
participants likely deem,1
participants showing higher,1
quintessentially untrustworthy facial,1
likely deem individuals,1
showing higher negative,1
higher negative implicit,1
negative implicit bias,1
muslims tended dangerous,1
individuals quintessentially untrustworthy,1
female male ceos,1
moderating effect impact,1
significant negative moderating,1
employee creativity significant,1
creativity significant negative,1
environment security concern,1
shown image targets,1
effects employee creativity,1
negative moderating effect,1
theory psychological characteristic,1
center 5year period,1
similar women science,1
science technology engineering,1
technology engineering mathematics,1
engineering mathematics disciplines,1
medicine subject negative,1
subject negative stereotyping,1
negative stereotyping adhere,1
stereotyping adhere sexrole,1
females maledominated surgical,1
representation eg pediatrics,1
graduate education evaluation,1
data physician faculty,1
physician faculty medhub,1
faculty medhub examined,1
medhub examined differences,1
specialties traditionally low,1
surgical fields compared,1
fields compared average,1
compared average high,1
stanford medicine residents,1
ratings physician faculty,1
medicine residents fellows,1
medhub ratings physician,1
stanford medicine,1
medicine residents,1
residents fellows,1
medhub ratings,1
ratings physician,1
total evaluations,1
total,1
faculty,1
evaluations,1
physician,1
received lower median,1
lower median scores,1
median scores male,1
scores male counterparts,1
regression analyses controlling,1
analyses controlling race,1
controlling race age,1
race age rank,1
age rank specialtyspecific,1
rank specialtyspecific characteristics,1
position leaves board,1
cfo position leaves,1
political science sociology,1
firm financial management,1
finding suggests female,1
graduating occupationally unspecific,1
occupationally unspecific fields,1
positive graduating occupationally,1
coverage citing publications,1
largest chemistry followed,1
positive psychological capital,1
response bias hypothesis,1
related financial reporting,1
associated financial reporting,1
financial expertise positively,1
pour un poste,1
feeling social response,1
founders human capital,1
uncanny feeling social,1
publications lowerrated journals,1
social judgment biases,1
boundaryspanning activities form,1
normal range personality,1
conjectures publications lowerrated,1
additional publications lowerrated,1
knowledge foreign knowledge,1
foreign knowledge foreign,1
judgment biases low,1
judgment biases multiple,1
urms influential positions,1
lack diversity observed,1
observed radiation oncology,1
trainees faculty practicing,1
faculty practicing physicians,1
practicing physicians sought,1
physicians sought gain,1
sought gain nuanced,1
gain nuanced understanding,1
march june conducted,1
coded verbatim transcripts,1
june conducted telephone,1
conducted telephone interviews,1
interviews ro department,1
invited purposive sampling,1
multiple analysts coded,1
analysts coded verbatim,1
urms multiple analysts,1
department chairs invited,1
career pipeline needed,1
themes identified commitment,1
promotes quality health,1
quality health care,1
health care innovation,1
care innovation gaps,1
innovation gaps remain,1
gaps remain despite,1
remain despite progress,1
despite progress promoting,1
leverage remanufactured sales,1
chairs insights policyrelevant,1
insights policyrelevant implications,1
policyrelevant implications bias,1
implications bias training,1
bias training broach,1
training broach tokenism,1
broach tokenism blindness,1
tokenism blindness intersectionality,1
blindness intersectionality efforts,1
offers wide support,1
reality turn generates,1
relevant shed light,1
shed light dynamic,1
empirical based survey,1
based survey tunisian,1
detection potential upgraded,1
avoid overreaching debt,1
overreaching debt target,1
debt target ratio,1
emotional intelligence capitalbackground,1
educators urged integrate,1
competencies teaching objectives,1
teaching objectives second,1
objectives second human,1
second human resource,1
resource management professionals,1
management professionals invited,1
professionals invited reconsider,1
diverse sample adults,1
stressor associated poorer,1
associated poorer physical,1
poorer physical mental,1
physical mental health,1
mental health outcomes,1
marginalized populations contrast,1
documented evidence significant,1
region central psychosocial,1
accordingly conducted examination,1
seventyfour adults women,1
magnetic resonance imaging,1
adults women african,1
women african american,1
african american hispanic,1
american hispanic homosexualbisexual,1
hispanic homosexualbisexual completed,1
homosexualbisexual completed selfreport,1
completed selfreport ratings,1
selfreport ratings discrimination,1
depression anxiety factors,1
greater discrimination exposure,1
higher levels spontaneous,1
stronger functional connectivity,1
insula putamen caudate,1
cingulate medial frontal,1
medial frontal gyrus,1
frontal gyrus robust,1
race ethnicity sex,1
ethnicity sex psychological,1
mental health outcomesbackground,1
independently associated elevations,1
associated elevations intrinsic,1
elevations intrinsic amygdala,1
intrinsic amygdala activity,1
amygdala activity functional,1
activity functional connectivity,1
revealing clear parallels,1
clear parallels neural,1
parallels neural substrates,1
mexican federal government,1
federal government enacted,1
decriminalizing possession small,1
possession small amounts,1
small amounts drugs,1
amounts drugs delegating,1
drugs delegating prosecution,1
delegating prosecution retail,1
sales state courts,1
state courts mandating,1
municipal police incident,1
drug decriminalization provision,1
police incident reports,1
incident reports examined,1
reports examined patterns,1
possession violent nonviolent,1
violent nonviolent crime,1
nonviolent crime arrests,1
crime arrests january,1
arrests january december,1
reforms significant impact,1
elevated arrest volume,1
significant impact number,1
impact number drug,1
number drug possession,1
drug possession violent,1
possession violent crime,1
violent crime arrests,1
crime arrests controlling,1
arrests controlling variables,1
taiwan hospitality industry,1
types job openings,1
status characteristics theory,1
callback taiwan hospitality,1
hospitality industry male,1
numerous job openings,1
job openings vary,1
job openings housekeeping,1
different types job,1
hotel types job,1
intent understand individual,1
raceethnicity played journey,1
understand individual organizational,1
individual organizational factors,1
organizational factors influenced,1
factors influenced participants,1
influenced participants career,1
participants career progression,1
career progression role,1
progression role gender,1
factors helped hindered,1
themes emerged pathways,1
emerged pathways site,1
pathways site role,1
site role informal,1
role informal networks,1
informal networks bias,1
networks bias credibility,1
bias credibility legitimacy,1
credibility legitimacy support,1
local labor markets,1
judicial activismbackground objectives,1
barriers intent generalize,1
studys racial ethnic,1
racial ethnic variations,1
addition variety factors,1
variety factors contribute,1
factors contribute different,1
progression experiencesbuilt expectancy,1
experiencesbuilt expectancy violation,1
problems predicts decreased,1
predicts decreased public,1
findings fail inform,1
reduction prospects manipulating,1
beliefs extant experimental,1
extant experimental executed,1
experimental executed online,1
executed online examined,1
online examined effects,1
examined effects laboratorybased,1
sixtynine undergraduates believed,1
read bogus scientific,1
bogus scientific attested,1
completed task required,1
task required reflection,1
required reflection differences,1
eventually moved adjacent,1
moved adjacent room,1
adjacent room sat,1
seats varied proximity,1
validated stigma measures,1
continuum intervention decreased,1
decreased selfreported social,1
selfreported social distance,1
social distance categorical,1
increased endorsement damaging,1
endorsement damaging stereotypes,1
damaging stereotypes seat,1
stereotypes seat selection,1
seat selection unaffected,1
limitations,1
sample small behavioral,1
participants seat selection,1
small behavioral stigma,1
behavioral stigma measure,1
modified maximize variability,1
maximize variability participants,1
variability participants seat,1
sample small,1
seat selection,1
small behavioral,1
behavior measurable laboratorybackground,1
modest support stigma,1
support stigma reduction,1
stigma reduction effect,1
reduction effect continuum,1
effect continuum belief,1
continuum belief intervention,1
evidence pernicious consequences,1
pernicious consequences interventions,1
consequences interventions inflate,1
performance attrition selected,1
highquality applicants critical,1
applicants critical future,1
critical future surgery,1
unclear current practices,1
current practices meet,1
practices meet industry,1
meet industry criteria,1
industry criteria successful,1
system measured administrative,1
performed modified systematic,1
modified systematic review,1
systematic review process,1
review process gain,1
process gain understanding,1
gain understanding current,1
understanding current selection,1
current selection processes,1
selection processes remediation,1
processes remediation practices,1
administrative costs current,1
attrition rates range,1
costs current residency,1
current residency selection,1
residency selection processes,1
selection processes substantial,1
processes substantial ranging,1
substantial ranging program,1
year approximately residents,1
approximately residents require,1
football coaching profession,1
college football coaching,1
maternal paternal leave,1
paternal leave policies,1
black asian white,1
effectiveness dualroute persuasion,1
use external knowledge,1
asian white women,1
family nonfamily employees,1
maternal leave paternal,1
increases pressure trainees,1
overall training system,1
training system alberts,1
responsibilities limits time,1
commit career mentoring,1
career mentoring professional,1
mentoring professional development,1
limited knowledge experience,1
knowledge experience nonacademic,1
experience nonacademic careers,1
family management unit,1
rice production market,1
production market gardening,1
uptake cropping wetlands,1
individual management units,1
handedness cognitive ability,1
relationship handedness cognitive,1
fields individual fields,1
individual fields satisfy,1
fields satisfy individual,1
farm typologies developed,1
fields uplands wetlands,1
typologies developed based,1
developed based random,1
based random samples,1
pelebina combining principal,1
combining principal component,1
principal component analysis,1
component analysis wards,1
analysis wards minimum,1
market garden crops,1
rice market garden,1
uptake rice market,1
garden crops wetlands,1
cultivating market garden,1
area rice market,1
family individual fields,1
opted cultivating market,1
crops rice market,1
homogeneous significance lost,1
significance lost largest,1
lost largest excluded,1
handedness groups general,1
groups general population,1
general population negligiblewe,1
population negligiblewe introduce,1
negligiblewe introduce alternative,1
introduce alternative response,1
negative selfdirected affect,1
prior identityrelated knowledge,1
capital aggregate corporate,1
true running variable,1
social capital aggregate,1
aggregate corporate risktaking,1
people workingclass backgrounds,1
ceo social capital,1
prior knowledge identities,1
reduced stereotype application,1
large academic center,1
number women pursuing,1
women pursuing career,1
pursuing career surgery,1
career surgery concurrently,1
surgery concurrently percentage,1
concurrently percentage surgeons,1
percentage surgeons dualprofession,1
surgeons dualprofession partnerships,1
sought evaluate gender,1
surgical trainees faculty,1
trainees faculty single,1
center surveyed variables,1
surveyed variables included,1
variables included gender,1
rank marital status,1
marital status family,1
status family size,1
family size division,1
size division household,1
planning shared responsibility,1
men married professional,1
monthly bill payment,1
gender differences division,1
differences division household,1
primarily responsible childcare,1
trainee respondents response,1
respondents response rate,1
response rate respondents,1
married professional versus,1
generate causal evidence,1
traits controlling perceived,1
facial attractiveness weight,1
applicants perceived attractiveness,1
attractiveness weight status,1
resume formats like,1
informationrich resume formats,1
demand life insurance,1
attractiveness personality traits,1
decreases likelihood mobility,1
extends helping behavior,1
obesity stigma pervasive,1
stigma pervasive relatively,1
pervasive relatively little,1
relatively little examined,1
little examined extent,1
examined extent discrimination,1
extent discrimination obese,1
discrimination obese individuals,1
obese individuals experience,1
purpose current set,1
current set determine,1
examine impact moderating,1
impact moderating cues,1
cues eg justifying,1
justifying suppressing prejudice,1
suppressing prejudice crandall,1
prejudice crandall eshleman,1
crandall eshleman weightbased,1
eshleman weightbased discrimination,1
conducted online mturk,1
online mturk participants,1
mturk participants rated,1
participants rated willingness,1
rated willingness support,1
willingness support charity,1
found evidence people,1
willing held negative,1
heavy nonheavy individuals,1
picture manipulated heavy,1
second field confederates,1
obesity prosthetics solicited,1
wearing obesity prosthetics,1
received politeness strangers,1
wearing wearing obesity,1
college campus relative,1
campus relative nonheavy,1
impolite interpersonal treatment,1
interpersonal treatment rated,1
treatment rated observers,1
participation extracurricular activities,1
media coverage ipo,1
performance participation extracurricular,1
coverage credible financial,1
credible financial media,1
perceived technical competence,1
change monetary policy,1
improving race relations,1
academic performance participation,1
tone media coverage,1
despite known benefits,1
pediatric faculty leaders,1
known benefits diversity,1
benefits diversity certain,1
diversity certain racialethnic,1
racialethnic groups remain,1
groups remain underrepresented,1
pediatrics little exists,1
responsible decisions workforce,1
measured unconscious racial,1
unconscious racial bias,1
minority recruitment retention,1
authors measured unconscious,1
sample pediatric faculty,1
pediatric faculty attending,1
faculty attending diversity,1
attending diversity workshops,1
diversity workshops conducted,1
workshops conducted local,1
participants leadership roles,1
eligible subjects approached,1
leadership roles involved,1
lack qualified candidates,1
subjects approached consented,1
approached consented completed,1
consented completed survey,1
slight prowhiteantiblack bias,1
local workshops national,1
workshops national workshop,1
task relationsoriented outcomes,1
effectiveness influence tactics,1
coalition task relationsoriented,1
regardless task relationsoriented,1
outcomes investigate effectiveness,1
relationsoriented outcomes addition,1
relationsoriented outcomes based,1
organizations consensus effectiveness,1
appeals coalition task,1
involved regardless task,1
small medium sized,1
sales force turnover,1
medium sized firms,1
manufacturing strategy configurations,1
response processes selfratings,1
student evaluations teaching,1
prioritization sales force,1
force turnover output,1
respond honestly instructional,1
sme manufacturing strategy,1
public stigma psychosocial,1
perceived public stigma,1
stigma psychosocial outcomes,1
effect perceived public,1
relationship perceived public,1
perceived tendency exclude,1
selfesteem depressive symptoms,1
depressive symptoms subjective,1
managers decision expand,1
managers increase innovation,1
proportion women management,1
improving womens representation,1
capital required progress,1
academics outside directors,1
womens representation management,1
required progress executive,1
stigmatizing applicant characteristics,1
valuable career capital,1
associated firm value,1
types biases women,1
effectiveness efforts cases,1
invested promoting healthy,1
promoting healthy attitudes,1
healthy attitudes behaviors,1
attitudes behaviors nonetheless,1
behaviors nonetheless clear,1
nonetheless clear definitive,1
clear definitive evidence,1
definitive evidence sustained,1
evidence sustained effectiveness,1
changes attitude strength,1
examined role perceived,1
attention changing attitudes,1
stability resistance changes,1
resistance changes attitude,1
role perceived attention,1
perceived attention changing,1
perceived stability resistance,1
examined role,1
attitude strength,1
strength associated evaluations,1
randomly assigned read,1
assigned read strong,1
read strong weak,1
communication arguing favor,1
arguing favor vegetable,1
favor vegetable consumption,1
vegetable consumption reading,1
consumption reading message,1
participants randomly assigned,1
low perceived attention,1
showed greater effect,1
greater effect argument,1
effect argument quality,1
argument quality persuasion,1
quality persuasion furthermore,1
stronger attitudes compared,1
high vs low,1
attention showed greater,1
perceived attention showed,1
knowledge sharing capability,1
literacy survey conducted,1
financial literacy survey,1
higher financial literacy,1
national financial literacy,1
pathway intergroup contact,1
advantage perceived ease,1
relative advantage perceived,1
perceptions service quality,1
skill distance team,1
distance team performance,1
initiating new ties,1
collectivist cultures association,1
hired manager explicitly,1
case caseworker organizational,1
randomization probabilities patients,1
occupationspecific human capital,1
caseworker organizational factors,1
male leaders seek,1
behavior male leaders,1
leaders seek evaluated,1
leaders seek field,1
prediction male leaders,1
competent male leaders,1
male female leaders,1
atypical behavior male,1
proscribed behavior male,1
department associated improved,1
outcome negative relationship,1
potential outcome negative,1
derailment potential outcome,1
negative relationship empathic,1
empathic concern derailment,1
concern derailment potential,1
relationship empathic concern,1
perceptions warmth competence,1
returnee outside directors,1
exoffender job applicants,1
abstracttrait description condition,1
concretebehavior description condition,1
completed survey responded,1
strongly correlated rho,1
positively abstracttrait description,1
reversed concretebehavior description,1
slightly reversed concretebehavior,1
description condition behavioral,1
description condition showed,1
description condition interestingly,1
barriers women negotiation,1
lived experience racism,1
discrimination racism whites,1
inequality discrimination racism,1
differences negotiation women,1
experience racism australia,1
racial inequality whites,1
experiences racism data,1
data ambiguity racism,1
racism data ambiguity,1
